employee_id,first_name,last_name,email,hire_date,is_remote,status,hierarchy_level,department_id,job_id,manager_id,location_id
1794,Nancy,Sanchez,nancy.sanchez@techcorp.fake,3/4/2024,FALSE,Active,IC,4,10,190,102
1795,Neha,Lee,neha.lee@techcorp.fake,6/4/2016,FALSE,Active,IC,5,8,182,104
1796,James,Harris,james.harris@techcorp.fake,9/21/2016,FALSE,Active,IC,2,9,72,104
1797,Betty,Smith,betty.smith@techcorp.fake,10/17/2021,FALSE,Active,IC,3,9,33,102
1798,Elizabeth,Garcia,elizabeth.garcia@techcorp.fake,12/31/2020,FALSE,Active,IC,3,10,148,102
1799,Sandra,Thompson,sandra.thompson@techcorp.fake,10/16/2015,FALSE,Active,IC,5,8,193,103
1800,Sarah,Thompson,sarah.thompson@techcorp.fake,11/10/2018,TRUE,Active,IC,5,10,67,105
1801,Thomas,Thompson,thomas.thompson@techcorp.fake,1/14/2015,FALSE,Active,IC,2,9,31,101
1802,Betty,Sharma,betty.sharma@techcorp.fake,9/14/2015,FALSE,Active,IC,4,9,161,104
1803,Linda,Robinson,linda.robinson@techcorp.fake,5/10/2024,FALSE,Active,IC,2,10,41,104
1804,Marcus,Gonzalez,marcus.gonzalez@techcorp.fake,9/18/2019,FALSE,Active,IC,5,9,184,104
1805,Barbara,Moore,barbara.moore@techcorp.fake,5/9/2024,FALSE,Active,IC,6,8,85,105
1806,Anthony,Thompson,anthony.thompson@techcorp.fake,11/24/2018,FALSE,Terminated,IC,6,8,83,105
1807,Linda,Anderson,linda.anderson@techcorp.fake,5/15/2018,FALSE,Active,IC,6,9,44,104
1808,Matthew,Singh,matthew.singh@techcorp.fake,5/7/2017,FALSE,Active,IC,2,9,203,105
1809,Patricia,Lee,patricia.lee@techcorp.fake,3/10/2023,TRUE,Active,IC,7,9,81,101
1810,Amit,Thompson,amit.thompson@techcorp.fake,4/10/2018,FALSE,Active,IC,5,10,202,103
1811,James,Clark,james.clark@techcorp.fake,4/8/2016,TRUE,Active,IC,6,10,83,101
1812,Charles,Moore,charles.moore@techcorp.fake,9/27/2015,TRUE,Active,IC,2,9,170,102
1813,Priya,White,priya.white@techcorp.fake,5/29/2018,FALSE,Active,IC,6,9,153,104
1814,Jessica,Miller,jessica.miller@techcorp.fake,10/29/2023,TRUE,Active,IC,6,9,99,101
1815,Susan,Martin,susan.martin@techcorp.fake,4/24/2022,FALSE,Active,IC,4,9,213,102
1816,Robert,Clark,robert.clark@techcorp.fake,4/21/2018,FALSE,Active,IC,5,9,270,105
1817,Betty,Garcia,betty.garcia@techcorp.fake,7/2/2024,FALSE,Active,IC,2,10,244,105
1818,Margaret,Clark,margaret.clark@techcorp.fake,3/13/2015,FALSE,Active,IC,2,10,243,102
1819,Mary,Rodriguez,mary.rodriguez@techcorp.fake,7/21/2024,TRUE,Active,IC,5,8,102,101
1820,Jennifer,Patel,jennifer.patel@techcorp.fake,7/30/2018,FALSE,Active,IC,2,9,110,101
1821,William,Lee,william.lee@techcorp.fake,10/22/2020,TRUE,Active,IC,2,10,120,101
1822,Amit,Sanchez,amit.sanchez@techcorp.fake,7/30/2021,FALSE,Active,IC,6,9,262,105
1823,Matthew,Gonzalez,matthew.gonzalez@techcorp.fake,10/17/2019,FALSE,Active,IC,5,9,193,104
1824,Richard,Thompson,richard.thompson@techcorp.fake,5/11/2016,FALSE,Active,IC,2,10,188,103
1825,William,Martin,william.martin@techcorp.fake,4/22/2024,FALSE,Active,IC,5,9,47,104
1826,Richard,Ramirez,richard.ramirez@techcorp.fake,9/14/2017,FALSE,Active,IC,3,9,98,102
1827,Priya,Taylor,priya.taylor@techcorp.fake,3/12/2022,FALSE,Active,IC,3,9,187,102
1828,David,Ramirez,david.ramirez@techcorp.fake,6/28/2017,FALSE,Active,IC,2,10,208,101
1829,Patricia,Johnson,patricia.johnson@techcorp.fake,8/19/2024,TRUE,Active,IC,2,9,61,101
1830,Neha,Harris,neha.harris@techcorp.fake,1/8/2016,FALSE,Active,IC,2,8,61,101
1831,Sofia,Garcia,sofia.garcia@techcorp.fake,12/28/2015,FALSE,Active,IC,5,9,105,103
1832,Patricia,Hernandez,patricia.hernandez@techcorp.fake,11/10/2020,FALSE,Active,IC,5,8,66,101
1833,Sofia,Garcia,sofia.garcia@techcorp.fake,9/6/2018,TRUE,Active,IC,4,10,196,104
1834,Charles,Hernandez,charles.hernandez@techcorp.fake,11/20/2015,FALSE,Leave,IC,6,9,274,103
1835,Jennifer,Wilson,jennifer.wilson@techcorp.fake,8/28/2021,TRUE,Active,IC,2,10,244,103
1836,Neha,Johnson,neha.johnson@techcorp.fake,7/28/2016,TRUE,Active,IC,3,9,252,105
1837,Sarah,Williams,sarah.williams@techcorp.fake,1/5/2017,FALSE,Active,IC,6,9,76,103
1838,Richard,Wang,richard.wang@techcorp.fake,8/16/2022,FALSE,Active,IC,2,10,208,102
1839,Daniel,Singh,daniel.singh@techcorp.fake,7/21/2021,FALSE,Active,IC,2,9,128,103
1840,Charles,White,charles.white@techcorp.fake,9/10/2023,FALSE,Active,IC,3,10,214,102
1841,David,Jackson,david.jackson@techcorp.fake,12/31/2023,FALSE,Active,IC,7,9,237,105
1842,James,Moore,james.moore@techcorp.fake,4/30/2018,TRUE,Active,IC,2,8,174,103
1843,Lisa,White,lisa.white@techcorp.fake,8/23/2019,FALSE,Active,IC,4,9,233,101
1844,Michael,Wang,michael.wang@techcorp.fake,3/22/2020,TRUE,Active,IC,7,8,84,104
1845,Matthew,Smith,matthew.smith@techcorp.fake,12/19/2016,FALSE,Active,IC,2,10,61,101
1846,Christopher,Harris,christopher.harris@techcorp.fake,2/19/2017,TRUE,Active,IC,5,9,240,104
1847,Joseph,Chen,joseph.chen@techcorp.fake,10/16/2017,TRUE,Active,IC,2,10,74,101
1848,James,Harris,james.harris@techcorp.fake,12/10/2023,FALSE,Active,IC,7,9,56,104
1849,Barbara,Thomas,barbara.thomas@techcorp.fake,11/4/2018,TRUE,Active,IC,3,10,98,104
1850,Michael,Chen,michael.chen@techcorp.fake,11/27/2018,TRUE,Active,IC,6,9,76,104
1851,Joseph,Lewis,joseph.lewis@techcorp.fake,10/25/2016,FALSE,Active,IC,2,10,114,101
1852,Christopher,Jackson,christopher.jackson@techcorp.fake,11/8/2019,TRUE,Active,IC,2,9,173,103
1853,Charles,Thompson,charles.thompson@techcorp.fake,4/1/2022,TRUE,Active,IC,4,8,60,105
1854,Mark,Jackson,mark.jackson@techcorp.fake,1/11/2015,FALSE,Terminated,IC,7,9,246,105
1855,Matthew,Harris,matthew.harris@techcorp.fake,2/12/2021,FALSE,Active,IC,4,9,245,103
1856,Amit,Thomas,amit.thomas@techcorp.fake,8/5/2022,FALSE,Active,IC,2,10,179,103
1857,Rahul,Rodriguez,rahul.rodriguez@techcorp.fake,11/4/2017,FALSE,Active,IC,5,8,103,105
1858,Wei,Smith,wei.smith@techcorp.fake,9/26/2022,FALSE,Active,IC,5,10,182,105
1859,Sofia,Jackson,sofia.jackson@techcorp.fake,3/22/2024,FALSE,Active,IC,2,8,30,101
1860,Betty,Singh,betty.singh@techcorp.fake,9/24/2021,FALSE,Active,IC,2,8,188,102
1861,David,Chen,david.chen@techcorp.fake,3/23/2023,TRUE,Active,IC,5,10,58,102
1862,Wei,Thomas,wei.thomas@techcorp.fake,8/7/2016,FALSE,Active,IC,3,9,32,102
1863,Linda,Moore,linda.moore@techcorp.fake,12/11/2017,FALSE,Active,IC,7,9,199,104
1864,Susan,Chen,susan.chen@techcorp.fake,6/27/2023,FALSE,Active,IC,6,10,101,101
1865,Elizabeth,Harris,elizabeth.harris@techcorp.fake,3/9/2022,TRUE,Active,IC,4,8,100,101
1866,Mary,Garcia,mary.garcia@techcorp.fake,6/16/2023,TRUE,Active,IC,5,9,265,104
1867,William,Lee,william.lee@techcorp.fake,10/6/2018,FALSE,Active,IC,5,9,95,105
1868,John,Garcia,john.garcia@techcorp.fake,12/22/2018,TRUE,Active,IC,2,9,143,101
1869,Christopher,Sharma,christopher.sharma@techcorp.fake,1/29/2020,FALSE,Active,IC,2,9,263,102
1870,Betty,Patel,betty.patel@techcorp.fake,1/14/2024,FALSE,Active,IC,4,9,79,104
1871,Linda,Martinez,linda.martinez@techcorp.fake,11/25/2019,FALSE,Active,IC,2,8,151,101
1872,Mary,Robinson,mary.robinson@techcorp.fake,4/25/2023,TRUE,Active,IC,3,9,97,104
1873,Jennifer,Moore,jennifer.moore@techcorp.fake,12/26/2023,FALSE,Active,IC,2,10,52,102
1874,Margaret,White,margaret.white@techcorp.fake,8/3/2024,FALSE,Active,IC,5,9,200,103
1875,Mark,Rodriguez,mark.rodriguez@techcorp.fake,3/19/2024,FALSE,Active,IC,2,10,267,104
1876,Betty,Patel,betty.patel@techcorp.fake,1/12/2017,TRUE,Active,IC,4,9,257,103
1877,Matthew,Anderson,matthew.anderson@techcorp.fake,11/12/2019,TRUE,Leave,IC,5,10,176,105
1878,Barbara,Brown,barbara.brown@techcorp.fake,9/11/2023,FALSE,Active,IC,4,9,241,103
1879,Robert,Rodriguez,robert.rodriguez@techcorp.fake,7/23/2015,TRUE,Active,IC,2,9,132,105
1880,Neha,Rodriguez,neha.rodriguez@techcorp.fake,12/12/2017,FALSE,Active,IC,5,10,149,101
1881,Carlos,Sanchez,carlos.sanchez@techcorp.fake,8/31/2017,FALSE,Active,IC,3,10,205,102
1882,Joseph,Brown,joseph.brown@techcorp.fake,3/7/2023,FALSE,Active,IC,7,9,82,104
1883,Li,Taylor,li.taylor@techcorp.fake,10/30/2018,FALSE,Active,IC,5,9,67,103
1884,Joseph,Thomas,joseph.thomas@techcorp.fake,2/9/2020,TRUE,Active,IC,3,9,147,105
1885,Daniel,Anderson,daniel.anderson@techcorp.fake,7/23/2023,TRUE,Active,IC,4,10,233,101
1886,Jennifer,Wang,jennifer.wang@techcorp.fake,7/23/2018,TRUE,Active,IC,5,8,80,104
1887,Christopher,Jones,christopher.jones@techcorp.fake,4/29/2024,TRUE,Active,IC,2,8,36,104
1888,Daniel,Jones,daniel.jones@techcorp.fake,11/20/2017,FALSE,Active,IC,2,10,251,102
1889,Jessica,Martin,jessica.martin@techcorp.fake,3/4/2018,TRUE,Active,IC,4,10,216,102
1890,Joseph,Anderson,joseph.anderson@techcorp.fake,7/27/2023,FALSE,Active,IC,2,9,258,101
1891,Matthew,Moore,matthew.moore@techcorp.fake,4/15/2015,FALSE,Active,IC,7,9,175,105
1892,Li,Johnson,li.johnson@techcorp.fake,2/20/2024,FALSE,Active,IC,5,9,163,105
1893,David,Lewis,david.lewis@techcorp.fake,11/2/2024,TRUE,Active,IC,7,9,125,105
1894,Joseph,Gonzalez,joseph.gonzalez@techcorp.fake,10/7/2024,TRUE,Terminated,IC,3,9,109,102
1895,Patricia,Brown,patricia.brown@techcorp.fake,9/10/2015,TRUE,Active,IC,5,9,176,105
1896,Christopher,Martinez,christopher.martinez@techcorp.fake,10/22/2015,FALSE,Active,IC,2,8,62,103
1897,Richard,Patel,richard.patel@techcorp.fake,6/8/2022,TRUE,Terminated,IC,5,9,164,104
1898,Nancy,Davis,nancy.davis@techcorp.fake,3/27/2018,FALSE,Active,IC,3,9,98,102
1899,Charles,Williams,charles.williams@techcorp.fake,7/2/2016,FALSE,Active,IC,7,10,77,102
1900,Neha,Rodriguez,neha.rodriguez@techcorp.fake,5/2/2022,FALSE,Active,IC,2,10,54,105
1901,Susan,Robinson,susan.robinson@techcorp.fake,8/5/2023,FALSE,Active,IC,2,9,124,105
1902,Patricia,Hernandez,patricia.hernandez@techcorp.fake,11/13/2019,TRUE,Active,IC,3,8,158,103
1903,Anthony,Wang,anthony.wang@techcorp.fake,10/26/2015,FALSE,Active,IC,2,9,151,104
1904,Mark,Gonzalez,mark.gonzalez@techcorp.fake,9/4/2024,FALSE,Active,IC,3,9,48,102
1905,Margaret,Gonzalez,margaret.gonzalez@techcorp.fake,10/15/2019,FALSE,Active,IC,2,8,111,101
1906,Wei,Lopez,wei.lopez@techcorp.fake,1/18/2020,FALSE,Active,IC,2,9,169,101
1907,Linda,Martinez,linda.martinez@techcorp.fake,4/11/2015,FALSE,Active,IC,2,10,258,101
1908,Jessica,Rodriguez,jessica.rodriguez@techcorp.fake,7/25/2023,TRUE,Terminated,IC,5,9,189,102
1909,Li,Miller,li.miller@techcorp.fake,7/7/2021,TRUE,Active,IC,2,10,143,104
1910,Sandra,Johnson,sandra.johnson@techcorp.fake,11/23/2022,TRUE,Active,IC,5,9,163,105
1911,Sarah,Thompson,sarah.thompson@techcorp.fake,11/10/2019,TRUE,Active,IC,2,9,106,103
1912,Mary,Lee,mary.lee@techcorp.fake,9/6/2021,TRUE,Terminated,IC,5,8,117,101
1913,Richard,Thompson,richard.thompson@techcorp.fake,5/23/2017,FALSE,Active,IC,6,10,76,103
1914,Patricia,Lewis,patricia.lewis@techcorp.fake,8/25/2021,FALSE,Active,IC,5,9,137,104
1915,Betty,Wilson,betty.wilson@techcorp.fake,4/2/2015,FALSE,Active,IC,6,10,122,101
1916,Matthew,Sanchez,matthew.sanchez@techcorp.fake,3/22/2016,FALSE,Active,IC,7,10,215,105
1917,Sandra,Jones,sandra.jones@techcorp.fake,4/19/2015,FALSE,Active,IC,5,10,172,105
1918,David,Patel,david.patel@techcorp.fake,11/13/2015,TRUE,Active,IC,3,10,148,101
1919,Michael,Harris,michael.harris@techcorp.fake,11/14/2023,TRUE,Active,IC,5,10,58,101
1920,Priya,Patel,priya.patel@techcorp.fake,1/10/2020,FALSE,Active,IC,3,8,71,102
1921,Elizabeth,Martin,elizabeth.martin@techcorp.fake,4/27/2020,TRUE,Active,IC,2,9,123,105
1922,Elena,Taylor,elena.taylor@techcorp.fake,12/29/2018,TRUE,Active,IC,4,9,239,105
1923,Richard,Johnson,richard.johnson@techcorp.fake,3/17/2016,TRUE,Active,IC,5,9,240,105
1924,Priya,Harris,priya.harris@techcorp.fake,3/15/2021,TRUE,Active,IC,5,9,165,104
1925,Michael,Gonzalez,michael.gonzalez@techcorp.fake,5/30/2018,FALSE,Active,IC,6,9,221,103
1926,Li,Ramirez,li.ramirez@techcorp.fake,6/13/2022,FALSE,Active,IC,7,9,92,104
1927,Karen,Garcia,karen.garcia@techcorp.fake,4/1/2019,FALSE,Active,IC,3,10,109,102
1928,Patricia,Williams,patricia.williams@techcorp.fake,10/5/2015,FALSE,Active,IC,2,9,244,101
1929,Michael,Wang,michael.wang@techcorp.fake,5/15/2023,FALSE,Active,IC,4,9,60,105
1930,James,Moore,james.moore@techcorp.fake,7/22/2016,TRUE,Active,IC,4,9,257,105
1931,Richard,Hernandez,richard.hernandez@techcorp.fake,10/6/2017,TRUE,Active,IC,4,9,219,101
1932,Nancy,Martin,nancy.martin@techcorp.fake,1/1/2023,TRUE,Active,IC,2,10,269,103
1933,Christopher,Jones,christopher.jones@techcorp.fake,11/18/2021,FALSE,Active,IC,2,9,30,105
1934,Nancy,Jackson,nancy.jackson@techcorp.fake,4/18/2017,FALSE,Active,IC,5,10,102,105
1935,Margaret,Perez,margaret.perez@techcorp.fake,9/2/2022,FALSE,Leave,IC,2,10,224,105
1936,William,Jackson,william.jackson@techcorp.fake,5/27/2019,TRUE,Active,IC,3,10,33,105
1937,Betty,Thomas,betty.thomas@techcorp.fake,11/25/2022,FALSE,Leave,IC,5,10,172,105
1938,William,White,william.white@techcorp.fake,1/30/2015,FALSE,Active,IC,5,9,150,104
1939,Joseph,Brown,joseph.brown@techcorp.fake,8/3/2021,FALSE,Active,IC,2,8,179,101
1940,Elizabeth,Anderson,elizabeth.anderson@techcorp.fake,4/26/2020,FALSE,Active,IC,2,8,174,103
1941,Lisa,Harris,lisa.harris@techcorp.fake,3/13/2024,FALSE,Active,IC,7,10,215,101
1942,Linda,Wang,linda.wang@techcorp.fake,11/3/2020,FALSE,Active,IC,7,10,199,103
1943,Lisa,Wilson,lisa.wilson@techcorp.fake,6/11/2018,FALSE,Active,IC,5,10,236,101
1944,Jessica,Jackson,jessica.jackson@techcorp.fake,8/26/2022,TRUE,Active,IC,5,9,164,102
1945,Betty,Miller,betty.miller@techcorp.fake,6/18/2021,FALSE,Active,IC,2,10,123,105
1946,Anthony,Robinson,anthony.robinson@techcorp.fake,12/31/2015,TRUE,Active,IC,6,8,27,104
1947,Carlos,Jackson,carlos.jackson@techcorp.fake,12/6/2019,TRUE,Active,IC,5,10,197,105
1948,Patricia,Harris,patricia.harris@techcorp.fake,12/28/2019,FALSE,Active,IC,2,10,123,104
1949,Lisa,Thomas,lisa.thomas@techcorp.fake,2/6/2020,FALSE,Active,IC,2,10,195,103
1950,Charles,Davis,charles.davis@techcorp.fake,6/23/2017,TRUE,Active,IC,7,9,215,105
1951,Li,Moore,li.moore@techcorp.fake,2/23/2024,FALSE,Active,IC,7,8,246,102
1952,Elena,Ramirez,elena.ramirez@techcorp.fake,11/28/2016,TRUE,Active,IC,5,8,69,102
1953,Elizabeth,Thomas,elizabeth.thomas@techcorp.fake,12/18/2020,FALSE,Active,IC,6,8,275,102
1954,Matthew,Jackson,matthew.jackson@techcorp.fake,10/21/2022,FALSE,Active,IC,3,9,140,102
1955,Sarah,Taylor,sarah.taylor@techcorp.fake,10/7/2022,FALSE,Active,IC,7,8,215,101
1956,Charles,Gonzalez,charles.gonzalez@techcorp.fake,1/30/2020,FALSE,Active,IC,4,8,245,101
1957,Li,Miller,li.miller@techcorp.fake,12/17/2015,FALSE,Active,IC,5,9,172,104
1958,Elizabeth,Clark,elizabeth.clark@techcorp.fake,6/29/2015,FALSE,Active,IC,6,10,167,101
1959,Amit,Martinez,amit.martinez@techcorp.fake,2/12/2019,TRUE,Active,IC,5,10,200,101
1960,Robert,Chen,robert.chen@techcorp.fake,4/1/2018,FALSE,Active,IC,2,9,170,102
1961,Wei,Harris,wei.harris@techcorp.fake,12/12/2019,FALSE,Active,IC,2,8,114,104
1962,Neha,Garcia,neha.garcia@techcorp.fake,9/3/2023,FALSE,Leave,IC,3,10,198,102
1963,Amit,White,amit.white@techcorp.fake,2/12/2017,TRUE,Active,IC,3,8,32,103
1964,Christopher,Moore,christopher.moore@techcorp.fake,5/24/2016,TRUE,Active,IC,2,9,132,105
1965,Thomas,Thompson,thomas.thompson@techcorp.fake,12/31/2015,TRUE,Active,IC,5,8,103,103
1966,Nancy,Garcia,nancy.garcia@techcorp.fake,4/17/2023,FALSE,Active,IC,7,9,215,104
1967,Carlos,Lewis,carlos.lewis@techcorp.fake,12/19/2015,FALSE,Active,IC,5,10,202,101
1968,Joseph,Harris,joseph.harris@techcorp.fake,10/18/2022,TRUE,Active,IC,2,10,228,104
1969,Wei,Taylor,wei.taylor@techcorp.fake,8/8/2024,FALSE,Active,IC,4,10,194,105
1970,Margaret,White,margaret.white@techcorp.fake,1/11/2018,FALSE,Active,IC,5,9,265,104
1971,Michael,Hernandez,michael.hernandez@techcorp.fake,6/2/2018,TRUE,Active,IC,5,8,136,101
1972,Rahul,Sanchez,rahul.sanchez@techcorp.fake,2/16/2016,FALSE,Active,IC,5,10,50,101
1973,David,Chen,david.chen@techcorp.fake,1/4/2017,FALSE,Terminated,IC,3,9,86,102
1974,Elizabeth,Ramirez,elizabeth.ramirez@techcorp.fake,4/17/2023,FALSE,Active,IC,5,9,193,102
1975,William,Williams,william.williams@techcorp.fake,4/28/2015,FALSE,Active,IC,5,10,47,102
1976,Susan,Hernandez,susan.hernandez@techcorp.fake,4/26/2016,TRUE,Active,IC,3,9,147,105
1977,Richard,Wilson,richard.wilson@techcorp.fake,7/11/2015,FALSE,Active,IC,6,8,83,101
1978,Matthew,Sanchez,matthew.sanchez@techcorp.fake,3/23/2022,TRUE,Active,IC,2,9,242,104
1979,Mary,Lee,mary.lee@techcorp.fake,3/22/2022,TRUE,Active,IC,2,8,242,103
1980,Wei,Robinson,wei.robinson@techcorp.fake,5/30/2022,FALSE,Active,IC,2,10,179,104
1981,Michael,Davis,michael.davis@techcorp.fake,4/17/2015,FALSE,Active,IC,5,9,139,101
1982,Christopher,Martin,christopher.martin@techcorp.fake,1/17/2016,FALSE,Terminated,IC,6,9,122,103
1983,Sarah,Sharma,sarah.sharma@techcorp.fake,2/21/2017,TRUE,Active,IC,3,9,133,101
1984,John,Perez,john.perez@techcorp.fake,9/3/2021,FALSE,Active,IC,2,8,129,102
1985,Elena,Miller,elena.miller@techcorp.fake,9/1/2015,FALSE,Active,IC,6,9,85,102
1986,David,Rodriguez,david.rodriguez@techcorp.fake,3/17/2022,FALSE,Active,IC,7,9,246,105
1987,Elena,Smith,elena.smith@techcorp.fake,12/26/2022,FALSE,Active,IC,3,9,256,102
1988,Lisa,Lewis,lisa.lewis@techcorp.fake,4/12/2016,FALSE,Terminated,IC,2,10,52,103
1989,Charles,Davis,charles.davis@techcorp.fake,5/15/2017,FALSE,Active,IC,2,10,72,104
1990,Patricia,Brown,patricia.brown@techcorp.fake,3/1/2023,TRUE,Active,IC,5,8,95,102
1991,Betty,Wang,betty.wang@techcorp.fake,4/11/2019,FALSE,Active,IC,3,10,33,102
1992,Sofia,Williams,sofia.williams@techcorp.fake,5/18/2018,TRUE,Active,IC,5,9,139,103
1993,Rahul,Miller,rahul.miller@techcorp.fake,8/26/2016,TRUE,Active,IC,2,10,208,101
1994,Elena,Clark,elena.clark@techcorp.fake,7/19/2019,TRUE,Terminated,IC,4,10,171,104
1995,Li,Smith,li.smith@techcorp.fake,5/21/2023,TRUE,Active,IC,3,10,252,105
1996,Marcus,Clark,marcus.clark@techcorp.fake,1/1/2018,TRUE,Active,IC,4,10,131,105
1997,Carlos,Thomas,carlos.thomas@techcorp.fake,7/8/2020,TRUE,Active,IC,5,10,164,101
1998,Amit,Miller,amit.miller@techcorp.fake,7/17/2019,TRUE,Active,IC,2,9,143,101
1999,Li,Thompson,li.thompson@techcorp.fake,4/3/2024,FALSE,Active,IC,7,10,82,101
2000,John,Hernandez,john.hernandez@techcorp.fake,9/30/2019,TRUE,Active,IC,7,10,183,104
2001,William,Singh,william.singh@techcorp.fake,6/2/2019,FALSE,Active,IC,3,9,33,102
2002,Linda,Taylor,linda.taylor@techcorp.fake,5/9/2017,TRUE,Active,IC,3,10,205,105
2003,Amit,Wang,amit.wang@techcorp.fake,12/2/2023,FALSE,Active,IC,2,9,52,102
2004,Jennifer,Jones,jennifer.jones@techcorp.fake,2/23/2020,FALSE,Active,IC,3,10,252,102
2005,Elena,Sharma,elena.sharma@techcorp.fake,6/30/2018,FALSE,Active,IC,5,9,156,105
2006,Patricia,Williams,patricia.williams@techcorp.fake,1/13/2015,FALSE,Active,IC,4,10,194,101
2007,Richard,Wang,richard.wang@techcorp.fake,6/4/2021,TRUE,Active,IC,6,8,217,103
2008,Mary,Wilson,mary.wilson@techcorp.fake,1/4/2018,FALSE,Active,IC,4,9,141,104
2009,Robert,Patel,robert.patel@techcorp.fake,12/10/2017,FALSE,Active,IC,4,9,161,105
2010,Anthony,Patel,anthony.patel@techcorp.fake,2/25/2017,FALSE,Active,IC,5,10,206,105
2011,Rahul,Taylor,rahul.taylor@techcorp.fake,5/29/2015,FALSE,Active,IC,5,9,136,103
2012,Christopher,White,christopher.white@techcorp.fake,10/21/2019,TRUE,Active,IC,7,9,227,101
2013,Linda,Thompson,linda.thompson@techcorp.fake,12/9/2020,FALSE,Active,IC,4,9,254,104
2014,Sofia,Moore,sofia.moore@techcorp.fake,12/27/2023,TRUE,Active,IC,4,10,239,105
2015,Linda,Wilson,linda.wilson@techcorp.fake,7/27/2018,FALSE,Active,IC,3,9,48,102
2016,John,Anderson,john.anderson@techcorp.fake,1/29/2022,TRUE,Active,IC,3,8,29,102
2017,John,Anderson,john.anderson@techcorp.fake,3/25/2018,FALSE,Active,IC,2,9,224,101
2018,Nancy,Garcia,nancy.garcia@techcorp.fake,1/23/2024,TRUE,Active,IC,5,10,139,102
2019,Jennifer,Clark,jennifer.clark@techcorp.fake,8/20/2021,TRUE,Active,IC,2,9,169,105
2020,Mary,Anderson,mary.anderson@techcorp.fake,3/23/2015,FALSE,Active,IC,2,9,51,101
2021,Daniel,Davis,daniel.davis@techcorp.fake,5/6/2016,FALSE,Active,IC,4,9,118,104
2022,Mary,Anderson,mary.anderson@techcorp.fake,7/31/2021,FALSE,Active,IC,7,10,212,104
2023,Sofia,Williams,sofia.williams@techcorp.fake,7/18/2020,TRUE,Active,IC,3,9,146,101
2024,Thomas,Gonzalez,thomas.gonzalez@techcorp.fake,7/13/2017,TRUE,Active,IC,7,10,115,105
2025,Wei,Chen,wei.chen@techcorp.fake,7/20/2018,FALSE,Active,IC,2,9,126,101
2026,Neha,White,neha.white@techcorp.fake,5/23/2019,FALSE,Active,IC,3,10,33,102
2027,Daniel,Sharma,daniel.sharma@techcorp.fake,7/13/2023,FALSE,Active,IC,2,10,111,104
2028,Sandra,Sharma,sandra.sharma@techcorp.fake,5/11/2023,FALSE,Active,IC,5,9,184,102
2029,Linda,Robinson,linda.robinson@techcorp.fake,5/16/2019,FALSE,Active,IC,3,10,33,102
2030,Nancy,Gonzalez,nancy.gonzalez@techcorp.fake,5/3/2015,FALSE,Active,IC,2,10,75,104
2031,Li,Smith,li.smith@techcorp.fake,5/13/2024,FALSE,Active,IC,2,10,41,105
2032,Robert,Chen,robert.chen@techcorp.fake,12/8/2016,FALSE,Active,IC,3,9,198,102
2033,Richard,Anderson,richard.anderson@techcorp.fake,7/5/2021,FALSE,Active,IC,4,10,186,101
2034,Mark,Wilson,mark.wilson@techcorp.fake,7/12/2024,FALSE,Active,IC,2,8,130,103
2035,Priya,Lewis,priya.lewis@techcorp.fake,9/17/2017,FALSE,Active,IC,2,9,266,104
2036,Jessica,Chen,jessica.chen@techcorp.fake,6/28/2021,TRUE,Active,IC,2,9,209,105
2037,Sandra,Moore,sandra.moore@techcorp.fake,9/18/2023,TRUE,Active,IC,5,9,47,104
2038,Jessica,Miller,jessica.miller@techcorp.fake,9/18/2022,TRUE,Active,IC,2,8,210,105
2039,Barbara,Lewis,barbara.lewis@techcorp.fake,8/2/2020,FALSE,Active,IC,5,9,172,103
2040,Thomas,Patel,thomas.patel@techcorp.fake,8/27/2023,TRUE,Active,IC,4,10,190,104
2041,Jessica,Harris,jessica.harris@techcorp.fake,10/16/2021,TRUE,Active,IC,2,9,34,102
2042,Barbara,Wilson,barbara.wilson@techcorp.fake,12/10/2016,FALSE,Active,IC,3,9,59,102
2043,Linda,Davis,linda.davis@techcorp.fake,3/4/2017,FALSE,Active,IC,7,10,212,104
2044,Karen,Clark,karen.clark@techcorp.fake,12/12/2016,FALSE,Active,IC,6,9,262,105
2045,John,Johnson,john.johnson@techcorp.fake,9/6/2023,FALSE,Terminated,IC,5,10,138,105
2046,Jessica,Taylor,jessica.taylor@techcorp.fake,1/30/2022,FALSE,Active,IC,6,9,91,104
2047,Sandra,Wilson,sandra.wilson@techcorp.fake,4/2/2022,FALSE,Active,IC,2,9,36,103
2048,Daniel,Harris,daniel.harris@techcorp.fake,10/23/2023,FALSE,Active,IC,5,9,102,104
2049,Margaret,Robinson,margaret.robinson@techcorp.fake,9/14/2019,FALSE,Terminated,IC,2,10,128,105
2050,Marcus,Lewis,marcus.lewis@techcorp.fake,9/14/2015,TRUE,Active,IC,2,9,145,105
2051,Robert,Martin,robert.martin@techcorp.fake,4/27/2018,FALSE,Active,IC,2,10,177,105
2052,Karen,Lee,karen.lee@techcorp.fake,1/25/2024,TRUE,Active,IC,2,9,53,103
2053,Marcus,Perez,marcus.perez@techcorp.fake,5/20/2017,TRUE,Active,IC,5,10,65,104
2054,James,Wang,james.wang@techcorp.fake,1/25/2023,FALSE,Active,IC,2,9,180,104
2055,Sandra,Thomas,sandra.thomas@techcorp.fake,10/14/2024,TRUE,Terminated,IC,7,9,77,104
